          18           16   			 2.139419420414836676e-10   			 2.267502732613134150e-10   			 -1.280833121982974740e-11
          17           17   			 2.548426074317671447e-11   			 2.705413819541541637e-11   			 -1.569877452238701901e-12
          16           18   			 2.707702703962525222e-12   			 2.879347238569672491e-12   			 -1.716445346071472690e-13
          15           19   			 2.565192035332917392e-13   			 2.732528029827425423e-13   			 -1.673359944945080309e-14
          14           20   			 2.164380779812148359e-14   			 2.309667467963682099e-14   			 -1.452866881515337400e-15
          13           21   			 1.623285584859110381e-15   			 1.735403835791429798e-15   			 -1.121182509323194170e-16
          12           22   			 1.079115985389294793e-16   			 1.155798298983889164e-16   			 -7.668231359459437097e-18
          11           23   			 6.333941653371947090e-18   			 6.796959192436309778e-18   			 -4.630175390643626879e-19
          10           24   			 3.265938665019909285e-19   			 3.511508882953519842e-19   			 -2.455702179336105569e-20
           9           25   			 1.469672399258958930e-20   			 1.583325271620420479e-20   			 -1.136528723614615490e-21
           8           26   			 5.723243477883445368e-22   			 6.178382634252966199e-22   			 -4.551391563695208312e-23
           7           27   			 1.907747825961147875e-23   			 2.063745658234654051e-23   			 -1.559978322735061760e-24
           6           28   			 5.365540760515726925e-25   			 5.816632716001713033e-25   			 -4.510919554859861082e-26
           5           29   			 1.248875866671764034e-26   			 1.356817191515172323e-26   			 -1.079413248434082890e-27
           4           30   			 2.341642250009557047e-28   			 2.549688258607688771e-28   			 -2.080460085981317240e-29
           3           31   			 3.399158104852581962e-30   			 3.709432400674976035e-30   			 -3.102742958223940731e-31
           2           32   			 3.585049563711706860e-32   			 3.918723765779490794e-32   			 -3.336742020677839341e-33
           1           33   			 2.444351975257981394e-34   			 2.636392245579807095e-34   			 -1.920402703218257009e-35
           0           34   			 8.087929329897731257e-37   			 1.452979475773970741e-37   			 6.634949854123760516e-37
          35            0   			 1.872410302997230026e-04   			 1.852686754422858626e-05   			 1.687141627554944163e-04
          34            1   			 7.372615568051591161e-04   			 8.128846408863265648e-04   			 -7.562308408116744869e-05
          33            2   			 1.410012727389866228e-03   			 1.500992918445948990e-03   			 -9.098019105608276207e-05
          32            3   			 1.744890750144958823e-03   			 1.836174006154782230e-03   			 -9.128325600982340697e-05
          31            4   			 1.570401675130462527e-03   			 1.644967666856164951e-03   			 -7.456599172570242404e-05
          30            5   			 1.095355168403497451e-03   			 1.145227672501911743e-03   			 -4.987250409841429203e-05
          29            6   			 6.161372822269670415e-04   			 6.438326803184314871e-04   			 -2.769539809146444558e-05
          28            7   			 2.871639833236399470e-04   			 3.001197303899445418e-04   			 -1.295574706630459480e-05
          27            8   			 1.130708184336832289e-04   			 1.182418612461992210e-04   			 -5.171042812515992100e-06
          26            9   			 3.816140122136808170e-05   			 3.994137057978276296e-05   			 -1.779969358414681259e-06
          25           10   			 1.116220985725015744e-05   			 1.169529418413842259e-05   			 -5.330843268882651501e-07
          24           11   			 2.853974111228732880e-06   			 2.993883863111127512e-06   			 -1.399097518823946320e-07
          23           12   			 6.421441750264646571e-07   			 6.745102369178144739e-07   			 -3.236606189134981679e-08
          22           13   			 1.278113886831520730e-07   			 1.344417473914733361e-07   			 -6.630358708321263092e-09
          21           14   			 2.259522764220009074e-08   			 2.380240774821073919e-08   			 -1.207180106010648451e-09
          20           15   			 3.558748353646513954e-09   			 3.754632632893876128e-09   			 -1.958842792473621738e-10
          19           16   			 5.004489872315408456e-10   			 5.288338014892968203e-10   			 -2.838481425775597468e-11
          18           17   			 6.292410060043635930e-11   			 6.660189267650994671e-11   			 -3.677792076073587409e-12
          17           18   			 7.078961317549087595e-12   			 7.505309220879290717e-12   			 -4.263479033302031224e-13
          16           19   			 7.125533431480328505e-13   			 7.567704139023275947e-13   			 -4.421707075429474418e-14
          15           20   			 6.412980088332293968e-14   			 6.822944428068938999e-14   			 -4.099643397366450309e-15
          14           21   			 5.153287570981305168e-15   			 5.492606767913172291e-15   			 -3.393191969318671230e-16
          13           22   			 3.689285420134342184e-16   			 3.939447778145137176e-16   			 -2.501623580107949920e-17
          12           23   			 2.345904316063684240e-17   			 2.509684231984842397e-17   			 -1.637799159211581570e-18
          11           24   			 1.319571177785822076e-18   			 1.414406206889766638e-18   			 -9.483502910394456199e-20
          10           25   			 6.531877330039818571e-20   			 7.015021432934227325e-20   			 -4.831441028944087542e-21
           9           26   			 2.826293075497998406e-21   			 3.041412415375116861e-21   			 -2.151193398771184549e-22
           8           27   			 1.059859903311749178e-22   			 1.142856517121583877e-22   			 -8.299661380983469904e-24
           7           28   			 3.406692546359193265e-24   			 3.681119521644583276e-24   			 -2.744269752853900110e-25
           6           29   			 9.250932345716771146e-26   			 1.001741198168553855e-25   			 -7.664796359687674037e-27
           5           30   			 2.081459777786273284e-27   			 2.258817452532163163e-27   			 -1.773576747458898790e-28
           4           31   			 3.776842338725092347e-29   			 4.107756208501202130e-29   			 -3.309138697761097829e-30
           3           32   			 5.311184538832159214e-31   			 5.789405005015594861e-31   			 -4.782204661834356470e-32
           2           33   			 5.431893278351071604e-33   			 5.930643473214001230e-33   			 -4.987501948629296262e-34
           1           34   			 3.594635257732325612e-35   			 3.872244290516978219e-35   			 -2.776090327846526070e-36
           0           35   			 1.155418475699675793e-37   			 2.073220722898311018e-38   			 9.480964034098446912e-38
          36            0   			 2.311617658021272638e-04   			 2.260125709548560114e-05   			 2.085605087066416627e-04
          35            1   			 9.362051514986147278e-04   			 1.019340399619185493e-03   			 -8.313524812057076522e-05
          34            2   			 1.843153892012897931e-03   			 1.948013533358801690e-03   			 -1.048596413459037590e-04
          33            3   			 2.350021212316443594e-03   			 2.459915040110593454e-03   			 -1.098938277941498600e-04
          32            4   			 2.181113437681198694e-03   			 2.274656513253651517e-03   			 -9.354307557245282304e-05
          31            5   			 1.570401675130462528e-03   			 1.635515259964883014e-03   			 -6.511358483442048603e-05
          30            6   			 9.127959736695811631e-04   			 9.504085996522860356e-04   			 -3.761262598270487250e-05
          29            7   			 4.400980587335478964e-04   			 4.584000698929777553e-04   			 -1.830201115942985889e-05
          28            8   			 1.794774895772750490e-04   			 1.870785757728067556e-04   			 -7.601086195531706596e-06
          27            9   			 6.281712135204624038e-05   			 6.554134261084291034e-05   			 -2.724221258796669965e-06
          26           10   			 1.908070061068403503e-05   			 1.993091652584427456e-05   			 -8.502159151602395298e-07
          25           11   			 5.073731753295526670e-06   			 5.306511357884164956e-06   			 -2.327796045886382858e-07
          24           12   			 1.189155879678638489e-06   			 1.245402273198189605e-06   			 -5.624639351955111602e-08
          23           13   			 2.469785288563326010e-07   			 2.590310359923613726e-07   			 -1.205250713602877160e-08
          22           14   			 4.564692452969716497e-08   			 4.794604482832563159e-08   			 -2.299120298628466619e-09
          21           15   			 7.531742547400031781e-09   			 7.923343457539479866e-09   			 -3.916009101394480849e-10
          20           16   			 1.112108860514535590e-09   			 1.171797228451280890e-09   			 -5.968836793674530005e-11
          19           17   			 1.471908785975119817e-10   			 1.553447998959075044e-10   			 -8.153921298395522702e-12
          18           18   			 1.747891683345454484e-11   			 1.847813684291432695e-11   			 -9.992200094597821113e-13
          17           19   			 1.862884557249759625e-12   			 1.972757604331741598e-12   			 -1.098730470819819730e-13
          16           20   			 1.781383357870082262e-13   			 1.889752751741409655e-13   			 -1.083693938713273930e-14
          15           21   			 1.526900021031498431e-14   			 1.622681771116507152e-14   			 -9.578175008500872108e-16
          14           22   			 1.171201720677569486e-15   			 1.246937883296373443e-15   			 -7.573616261880395702e-17
          13           23   			 8.020185695944221819e-17   			 8.554667147477595303e-17   			 -5.344814515333734837e-18
          12           24   			 4.887300658466007964e-18   			 5.222863622408476684e-18   			 -3.355629639424687202e-19
          11           25   			 2.639142355571644153e-19   			 2.825784322046043704e-19   			 -1.866419664743995509e-20
          10           26   			 1.256130255776888393e-20   			 1.347607565651976550e-20   			 -9.147730987508815701e-22
           9           27   			 5.233876065737034262e-22   			 5.626278788544798326e-22   			 -3.924027228077640642e-23
           8           28   			 1.892606970199552455e-23   			 2.038657883436667552e-23   			 -1.460509132371150970e-24
           7           29   			 5.873607838550333586e-25   			 6.340050050935484456e-25   			 -4.664422123851508703e-26
           6           30   			 1.541822057619461779e-26   			 1.667801245065599649e-26   			 -1.259791874461378700e-27
           5           31   			 3.357193189977860432e-28   			 3.639383985578752361e-28   			 -2.821907956008919290e-29
           4           32   			 5.901316154257956679e-30   			 6.411515940589372330e-30   			 -5.101997863314156509e-31
           3           33   			 8.047249301260848184e-32   			 8.762392833116941669e-32   			 -7.151435318560934846e-33
           2           34   			 7.988078350516281843e-34   			 8.712042387977853335e-34   			 -7.239640374615714925e-35
           1           35   			 5.135193225331893284e-36   			 5.525275197738642821e-36   			 -3.900819724067495369e-37
           0           36   			 1.604747882916216434e-38   			 2.876224042225876812e-39   			 1.317125478693628753e-38
          37            0   			 2.776717907533060086e-04   			 2.684033582213822198e-05   			 2.508314549311677866e-04
          36            1   			 1.155808829010635967e-03   			 1.243437422518411019e-03   			 -8.762859350777505202e-05
          35            2   			 2.340512878746536998e-03   			 2.456682658575118280e-03   			 -1.161697798285812818e-04
          34            3   			 3.071923153354829728e-03   			 3.199268424041426941e-03   			 -1.273452706865972131e-04
          33            4   			 2.937526515395554718e-03   			 3.050557949279337137e-03   			 -1.130314338837824191e-04
          32            5   			 2.181113437681198694e-03   			 2.263012234902206885e-03   			 -8.189879722100819091e-05
          31            6   			 1.308668062608718706e-03   			 1.357870164492815048e-03   			 -4.920210188409634206e-05
          30            7   			 6.519971240497008450e-04   			 6.768898681885252411e-04   			 -2.489274413882439614e-05
          29            8   			 2.750612867084675611e-04   			 2.858118347416303067e-04   			 -1.075054803316274559e-05
          28            9   			 9.970971643181947504e-05   			 1.037180871158206236e-04   			 -4.008370684001148562e-06
          27           10   			 3.140856067602311062e-05   			 3.271089181626068899e-05   			 -1.302331140237578370e-06
          26           11   			 8.673045732129107795e-06   			 9.044573845292196210e-06   			 -3.715281131630884156e-07
          25           12   			 2.114054897206469070e-06   			 2.207696262193665092e-06   			 -9.364136498719602197e-08
          24           13   			 4.573676460302456479e-07   			 4.783246532344768539e-07   			 -2.095700720423120601e-08
          23           14   			 8.820661744869020698e-08   			 9.238805950547196520e-08   			 -4.181442056781758222e-09
          22           15   			 1.521564150989905808e-08   			 1.596181330275759024e-08   			 -7.461717928585321608e-10
          21           16   			 2.353669546062509886e-09   			 2.473047540275995850e-09   			 -1.193779942134859641e-10
          20           17   			 3.270908413278045148e-10   			 3.442441648737672173e-10   			 -1.715332354596270249e-11
          19           18   			 4.088635516597555187e-11   			 4.310255222669494477e-11   			 -2.216197060719392898e-12
          18           19   			 4.599714956172247977e-12   			 4.857315982605915184e-12   			 -2.576010264336672068e-13
          17           20   			 4.657211393124399416e-13   			 4.926588205437221894e-13   			 -2.693768123128224780e-14
          16           21   			 4.241388947309719302e-14   			 4.494662480112242247e-14   			 -2.532735328025229452e-15
          15           22   			 3.470227320526133183e-15   			 3.684082227750246473e-15   			 -2.138549072241132901e-16
          14           23   			 2.546090697125150956e-16   			 2.707955164339703433e-16   			 -1.618644672145524770e-17
          13           24   			 1.670872019988379248e-17   			 1.780413921113110120e-17   			 -1.095419011247308720e-18
          12           25   			 9.774601316932015930e-19   			 1.043521287749406708e-18   			 -6.606115605620511497e-20
          11           26   			 5.075273760714701127e-20   			 5.428762512403535772e-20   			 -3.534887516888346452e-21
          10           27   			 2.326167140327571177e-21   			 2.493081635630736524e-21   			 -1.669144953031653469e-22
           9           28   			 9.346207260244705770e-23   			 1.003692890143624343e-22   			 -6.907216411915376601e-24
           8           29   			 3.263115465861297543e-24   			 3.511429922355365241e-24   			 -2.483144564940676980e-25
           7           30   			 9.789346397583888812e-26   			 1.055621813502448898e-25   			 -7.668717374406001687e-27
           6           31   			 2.486809770353970831e-27   			 2.687311866182942929e-27   			 -2.005020958289720979e-28
           5           32   			 5.245614359340406826e-29   			 5.680822278693625530e-29   			 -4.352079193532187037e-30
           4           33   			 8.941388112512056567e-31   			 9.704590148136975481e-31   			 -7.632020356249189146e-32
           3           34   			 1.183419014891301214e-32   			 1.287272532198255244e-32   			 -1.038535173069540300e-33
           2           35   			 1.141154050073754450e-34   			 1.243290920311588242e-34   			 -1.021368702378337919e-35
           1           36   			 7.132212812960963136e-37   			 7.665418775597753073e-37   			 -5.332059626367899374e-38
           0           37   			 2.168578220157049110e-39   			 3.882613424040169795e-40   			 1.780316877753032130e-39
          38            0   			 3.247623283664399007e-04   			 3.105013580820071705e-05   			 2.937121925582391836e-04
          37            1   			 1.388358953766529620e-03   			 1.476576392043313195e-03   			 -8.821743827678357504e-05
          36            2   			 2.889522072526590138e-03   			 3.012958173078463799e-03   			 -1.234361005518736610e-04
          35            3   			 3.900854797910894799e-03   			 4.042727532812188044e-03   			 -1.418727349012932451e-04
          34            4   			 3.839903941693537453e-03   			 3.971384421966668600e-03   			 -1.314804802731311470e-04
          33            5   			 2.937526515395554717e-03   			 3.036752529714396898e-03   			 -9.922601431884218099e-05
          32            6   			 1.817594531400998819e-03   			 1.879601681715590404e-03   			 -6.200715031459158500e-05
          31            7   			 9.347629018633705248e-04   			 9.673747781409967527e-04   			 -3.261187627762622790e-05
          30            8   			 4.074982025310632145e-04   			 4.221376169619299074e-04   			 -1.463941443086669291e-05
          29            9   			 1.528118259491486502e-04   			 1.584865998956280157e-04   			 -5.674773946479365491e-06
          28           10   			 4.985485821590972232e-05   			 5.177266703179292625e-05   			 -1.917808815883203929e-06
          27           11   			 1.427661848910141550e-05   			 1.484611659794074593e-05   			 -5.694981088393304299e-07
          26           12   			 3.613769055053794271e-06   			 3.763318536000284429e-06   			 -1.495494809464901580e-07
          25           13   			 8.130980373871036219e-07   			 8.480075074664566288e-07   			 -3.490947007935300689e-08
          24           14   			 1.633455878679448600e-07   			 1.706199616155820393e-07   			 -7.274373747637179306e-09
          23           15   			 2.940220581623007498e-08   			 3.075990084201988152e-08   			 -1.357695025789806539e-09
          22           16   			 4.754887971843455561e-09   			 4.982451834806372374e-09   			 -2.275638629629168132e-10
          21           17   			 6.922557488419145236e-10   			 7.265763071681302865e-10   			 -3.432055832621576291e-11
          20           18   			 9.085856703550125718e-11   			 9.552249029486710254e-11   			 -4.663923259365845360e-12
          19           19   			 1.075956714894093315e-11   			 1.133110842181429296e-11   			 -5.715412728733598102e-13
          18           20   			 1.149928739043062082e-12   			 1.213106218850496521e-12   			 -6.317747980743443893e-14
          17           21   			 1.108859855505809288e-13   			 1.171837022793039337e-13   			 -6.297716728723004900e-15
          16           22   			 9.639520334794817664e-15   			 1.020518763289796384e-14   			 -5.656672981031461758e-16
          15           23   			 7.543972435926376184e-16   			 8.001163947041067350e-16   			 -4.571915111146911659e-17
          14           24   			 5.304355619010730213e-17   			 5.636193907924552808e-17   			 -3.318382889138225953e-18
          13           25   			 3.341744039976758497e-18   			 3.557457389163333417e-18   			 -2.157133491865749201e-19
          12           26   			 1.879731022486926450e-19   			 2.004882188272497349e-19   			 -1.251511657855708990e-20
          11           27   			 9.398655112434632036e-21   			 1.004382940169050758e-20   			 -6.451742892558755436e-22
          10           28   			 4.153869893442092158e-22   			 4.447759834404448381e-22   			 -2.938899409623562229e-23
           9           29   			 1.611415044869776959e-23   			 1.728883077636562067e-23   			 -1.174680327667851079e-24
           8           30   			 5.438525776435495628e-25   			 5.846887966322170157e-25   			 -4.083621898866745288e-26
           7           31   			 1.578926838319982206e-26   			 1.701011653146332833e-26   			 -1.220848148263506269e-27
           6           32   			 3.885640266178079349e-28   			 4.194949089952769287e-28   			 -3.093088237746899380e-29
           5           33   			 7.947900544455162738e-30   			 8.599104311588306129e-30   			 -6.512037671331433911e-31
           4           34   			 1.314910016545890683e-31   			 1.425774849292475645e-31   			 -1.108648327465849620e-32
           3           35   			 1.690598592701858730e-33   			 1.837177425409587472e-33   			 -1.465788327077287420e-34
           2           36   			 1.584936180657992345e-35   			 1.725094402372721914e-35   			 -1.401582217147295689e-36
           1           37   			 9.638125422920219896e-38   			 1.034765289482858428e-37   			 -7.095274719083643835e-39
           0           38   			 2.853392394943485832e-40   			 5.103467633463264453e-41   			 2.343045631597159387e-40
          39            0   			 3.700995195059143893e-04   			 3.501365224017667834e-05   			 3.350858672657377110e-04
          38            1   			 1.623811641832199009e-03   			 1.708089332064230413e-03   			 -8.427769023203140401e-05
          37            2   			 3.470897384416324314e-03   			 3.596237126299793596e-03   			 -1.253397418834692818e-04
          36            3   			 4.815870120877649984e-03   			 4.967520789826804393e-03   			 -1.516506689491544091e-04
          35            4   			 4.876068497388618869e-03   			 5.023139745157096479e-03   			 -1.470712477684776099e-04
          34            5   			 3.839903941693537453e-03   			 3.955649547859816375e-03   			 -1.157456061662789219e-04
          33            6   			 2.447938762829628806e-03   			 2.523217831811829670e-03   			 -7.527906898220086405e-05
          32            7   			 1.298281808143570613e-03   			 1.339444600533947089e-03   			 -4.116279239037647600e-05
          31            8   			 5.842268136646068454e-04   			 6.034291960552045604e-04   			 -1.920238239059771496e-05
          30            9   			 2.263878902950351268e-04   			 2.341230859748259368e-04   			 -7.735195679790809999e-06
          29           10   			 7.640591297457430181e-05   			 7.912325866176124244e-05   			 -2.717345687186940630e-06
          28           11   			 2.266129918904987629e-05   			 2.350053287140150232e-05   			 -8.392336823516260301e-07
          27           12   			 5.948591037125588732e-06   			 6.177969604574548745e-06   			 -2.293785674489600130e-07
          26           13   			 1.389911175020690333e-06   			 1.445693593186256188e-06   			 -5.578241816556585500e-08
          25           14   			 2.903921562096798397e-07   			 3.025155053647793456e-07   			 -1.212334915509950590e-08
          24           15   			 5.444852928931496441e-08   			 5.681154004480235230e-08   			 -2.363010755487387890e-09
          23           16   			 9.188189317571898256e-09   			 9.602422832573802990e-09   			 -4.142335150019047333e-10
          22           17   			 1.398496462306898393e-09   			 1.463944905068927524e-09   			 -6.544844276202913101e-11
          21           18   			 1.922932635671984853e-10   			 2.016282361411525092e-10   			 -9.334972573954023896e-12
          20           19   			 2.391014921986874843e-11   			 2.511334861340975940e-11   			 -1.203199393541010970e-12
          19           20   			 2.689891787235233492e-12   			 2.830109256253214892e-12   			 -1.402174690179814000e-13
          18           21   			 2.737925569150147575e-13   			 2.885672693886948094e-13   			 -1.477471247368005190e-14
          17           22   			 2.520136035240475934e-14   			 2.660832506905595431e-14   			 -1.406964716651194970e-15
          16           23   			 2.095547898868438539e-15   			 2.216514270582772876e-15   			 -1.209663717143343369e-16
          15           24   			 1.571660924151328093e-16   			 1.665415897372291022e-16   			 -9.375497322096292905e-18
          14           25   			 1.060871123802146043e-17   			 1.126235570183550632e-17   			 -6.536444638140458899e-19
          13           26   			 6.426430846109152013e-19   			 6.835203475347958204e-19   			 -4.087726292388061909e-20
          12           27   			 3.480983374975789840e-20   			 3.709464652682031684e-20   			 -2.284812777062418438e-21
          11           28   			 1.678331270077613174e-21   			 1.791958037188796604e-21   			 -1.136267671111834299e-22
          10           29   			 7.161844643865676587e-23   			 7.661779449450192798e-23   			 -4.999348055845162108e-24
           9           30   			 2.685691741449628129e-24   			 2.878921819141089027e-24   			 -1.932300776914608981e-25
           8           31   			 8.771815768444348564e-26   			 9.422088946283155137e-26   			 -6.502731778388065726e-27
           7           32   			 2.467073184874972150e-27   			 2.655458360569284474e-27   			 -1.883851756943123240e-28
           6           33   			 5.887333736633454212e-29   			 6.350273858305889815e-29   			 -4.629401216724356030e-30
           5           34   			 1.168808903596347472e-30   			 1.263429356965524338e-30   			 -9.462045336917686599e-32
           4           35   			 1.878442880779843670e-32   			 2.034960411699787091e-32   			 -1.565175309199434211e-33
           3           36   			 2.348053600974803871e-34   			 2.549279110307899499e-34   			 -2.012255093330956281e-35
           2           37   			 2.141805649537827369e-36   			 2.329023003880824945e-36   			 -1.872173543429975761e-37
           1           38   			 1.268174397752660584e-38   			 1.360151677732129740e-38   			 -9.197727997946915594e-40
           0           39   			 3.658195378132674744e-41   			 6.536504501276572496e-42   			 3.004544928005017494e-41
          40            0   			 4.112216883399050163e-04   			 3.850969978597838463e-05   			 3.727119885539266317e-04
          39            1   			 1.850497597529571383e-03   			 1.926043537863222160e-03   			 -7.554594033365077702e-05
          38            2   			 4.059529104580497831e-03   			 4.180431922972056952e-03   			 -1.209028183915591210e-04
          37            3   			 5.784828974027206897e-03   			 5.939849530376659423e-03   			 -1.550205563494525259e-04
          36            4   			 6.019837651097062939e-03   			 6.177744770144922787e-03   			 -1.579071190478598479e-04
          35            5   			 4.876068497388618869e-03   			 5.005933225839094614e-03   			 -1.298647284504757449e-04
          34            6   			 3.199919951411281047e-03   			 3.287923072977289788e-03   			 -8.800312156600874090e-05
          33            7   			 1.748527687735449185e-03   			 1.798582270749585393e-03   			 -5.005458301413620802e-05
          32            8   			 8.114261300897320045e-04   			 8.356940981609580907e-04   			 -2.426796807122608617e-05
          31            9   			 3.245704520358927028e-04   			 3.347269538523975432e-04   			 -1.015650181650484040e-05
          30           10   			 1.131939451475175289e-04   			 1.169010306839494554e-04   			 -3.707085536431926502e-06
          29           11   			 3.472996044298832285e-05   			 3.591991839993591675e-05   			 -1.189957956947593903e-06
          28           12   			 9.442207995437446776e-06   			 9.780436920692885733e-06   			 -3.382289252554389566e-07
          27           13   			 2.287919629663688350e-06   			 2.373524901633188508e-06   			 -8.560527196950015805e-08
          26           14   			 4.963968482216750755e-07   			 5.157783283762260767e-07   			 -1.938148015455100116e-08
          25           15   			 9.679738540322663291e-08   			 1.007372665844305920e-07   			 -3.939881181203959086e-09
          24           16   			 1.701516540291092605e-08   			 1.773641103440452305e-08   			 -7.212456314935970008e-10
          23           17   			 2.702408622815263611e-09   			 2.821588460259398696e-09   			 -1.191798374441350850e-10
          22           18   			 3.884712395296940113e-10   			 4.062789841522957113e-10   			 -1.780774462260170001e-11
          21           19   			 5.060349041242064671e-11   			 5.301251568851546255e-11   			 -2.409025276094815842e-12
          20           20   			 5.977537304967187565e-12   			 6.272812464778085342e-12   			 -2.952751598108977770e-13
          19           21   			 6.404504255321983948e-13   			 6.732514595365326615e-13   			 -3.280103400433426669e-14
          18           22   			 6.222558111704881543e-14   			 6.552731965695593445e-14   			 -3.301738539907119025e-15
          17           23   			 5.478556598348860509e-15   			 5.779514722088635813e-15   			 -3.009581237397753040e-16
          16           24   			 4.365724789309246180e-16   			 4.613853221968097988e-16   			 -2.481284326588518083e-17
          15           25   			 3.143321848302656185e-17   			 3.328045363574311446e-17   			 -1.847235152716552609e-18
          14           26   			 2.040136776542588879e-18   			 2.164032624065699576e-18   			 -1.238958475231106970e-19
          13           27   			 1.190079786316509672e-19   			 1.264725690951774109e-19   			 -7.464590463526443707e-21
          12           28   			 6.216041741028197294e-21   			 6.618537392582865565e-21   			 -4.024956515546682710e-22
          11           29   			 2.893674603582091863e-22   			 3.087011702872353553e-22   			 -1.933370992902616899e-23
          10           30   			 1.193640773977612704e-23   			 1.275897913146423108e-23   			 -8.225713916881040402e-25
           9           31   			 4.331760873305852205e-25   			 4.639533435859655007e-25   			 -3.077725625538028021e-26
           8           32   			 1.370596213819429437e-26   			 1.470962022143904299e-26   			 -1.003658083244748620e-27
           7           33   			 3.737989674052988521e-28   			 4.020012642058584971e-28   			 -2.820229680055964499e-29
           6           34   			 8.657843730343315096e-30   			 9.330663819337123612e-30   			 -6.728200889938085154e-31
           5           35   			 1.669727005137639100e-31   			 1.803343987016509713e-31   			 -1.336169818788706130e-32
           4           36   			 2.608948445527560741e-33   			 2.823873669875024762e-33   			 -2.149252243474640210e-34
           3           37   			 3.173045406722707751e-35   			 3.441937654982004348e-35   			 -2.688922482592965968e-36
           2           38   			 2.818165328339246696e-37   			 3.061761045868895054e-37   			 -2.435957175296483579e-38
           1           39   			 1.625864612503411272e-39   			 1.742094017409908944e-39   			 -1.162294049064976720e-40
           0           40   			 4.572744222665842906e-42   			 8.162983135592715150e-43   			 3.756445909106571391e-42
          41            0   			 4.457687678481358451e-04   			 4.133357744124718102e-05   			 4.044351904068886641e-04
          40            1   			 2.056108441699524455e-03   			 2.118279009865128750e-03   			 -6.217056816560429500e-05
          39            2   			 4.626243993823928809e-03   			 4.735885495316534358e-03   			 -1.096415014926055489e-04
          38            3   			 6.765881840967496039e-03   			 6.916607495738124738e-03   			 -1.507256547706286989e-04
          37            4   			 7.231036217534009171e-03   			 7.393287817209393682e-03   			 -1.622515996753845114e-04
          36            5   			 6.019837651097062938e-03   			 6.159752158390842605e-03   			 -1.399145072937796670e-04
          35            6   			 4.063390414490515518e-03   			 4.162366997152548145e-03   			 -9.897658266203262719e-05
          34            7   			 2.285657108150915084e-03   			 2.344275697257950927e-03   			 -5.861858910703584283e-05
          33            8   			 1.092829804834656240e-03   			 1.122379883548075421e-03   			 -2.955007871341918100e-05
          32            9   			 4.507922944942955733e-04   			 4.636417962105216673e-04   			 -1.284950171622609400e-05
          31           10   			 1.622852260179463019e-04   			 1.671569622837976539e-04   			 -4.871736265851351999e-06
          30           11   			 5.145179324887160976e-05   			 5.307635416310584503e-05   			 -1.624560914234235272e-06
          29           12   			 1.447081685124513195e-05   			 1.495069444451084038e-05   			 -4.798775932657084296e-07
          28           13   			 3.631618459783633972e-06   			 3.757915985068220859e-06   			 -1.262975252845868869e-07
          27           14   			 8.171141534513171970e-07   			 8.468718830347003209e-07   			 -2.975772958338312390e-08
          26           15   			 1.654656160738917255e-07   			 1.717670023264400746e-07   			 -6.301386252548349104e-09
          25           16   			 3.024918293850832221e-08   			 3.145220194929656325e-08   			 -1.203019010788241042e-09
          24           17   			 5.004460412620859526e-09   			 5.212046890457752304e-09   			 -2.075864778368927781e-10
          23           18   			 7.506690618931288061e-10   			 7.831074771173884572e-10   			 -3.243841522425965108e-11
          22           19   			 1.022292735604457777e-10   			 1.068262825126829914e-10   			 -4.597008952237213698e-12
          21           20   			 1.265087260310516264e-11   			 1.324224523800602903e-11   			 -5.913726349008663905e-13
          20           21   			 1.423223167849330248e-12   			 1.492316570455946793e-12   			 -6.909340260661654497e-14
          19           22   			 1.455569148936814695e-13   			 1.528890450285943552e-13   			 -7.332130134912885695e-15
          18           23   			 1.352730024283669847e-14   			 1.423374812116378207e-14   			 -7.064478783270835992e-16
          17           24   			 1.141365957989345736e-15   			 1.203114804564015934e-15   			 -6.174884657467019797e-17
          16           25   			 8.731449578618492363e-17   			 9.220453391362312697e-17   			 -4.890038127438203339e-18
          15           26   			 6.044849708274339811e-18   			 6.395071102185153919e-18   			 -3.502213939108141078e-19
          14           27   			 3.778031067671461016e-19   			 4.004330888185281050e-19   			 -2.262998205138200340e-20
          13           28   			 2.125142475565196237e-20   			 2.256670478143924423e-20   			 -1.315280025787281860e-21
          12           29   			 1.071731334660034084e-21   			 1.140232218942678076e-21   			 -6.850088428264399196e-23
          11           30   			 4.822791005970152859e-23   			 5.140972556883442808e-23   			 -3.181815509132899489e-24
          10           31   			 1.925227054802601306e-24   			 2.056274274674169060e-24   			 -1.310472198715677541e-25
           9           32   			 6.768376364540393941e-26   			 7.243513179266722136e-26   			 -4.751368147263281947e-27
           8           33   			 2.076660930029438772e-27   			 2.226948303218900987e-27   			 -1.502873731894622150e-28
           7           34   			 5.497043638313218464e-29   			 5.907019230983541646e-29   			 -4.099755926703231816e-30
           6           35   			 1.236834818620473478e-30   			 1.331868112305247426e-30   			 -9.503329368477394805e-32
           5           36   			 2.319065284913387718e-32   			 2.502587100033955340e-32   			 -1.835218151205676219e-33
           4           37   			 3.525606007469676472e-34   			 3.812875377252584955e-34   			 -2.872693697829084830e-35
           3           38   			 4.175059745687773591e-36   			 4.525055016217904866e-36   			 -3.499952705301312751e-37
           2           39   			 3.613032472229804048e-38   			 3.921975556525183318e-38   			 -3.089430842953792700e-39
           1           40   			 2.032330765629263858e-40   			 2.175598560597941406e-40   			 -1.432677949686775480e-41
